•ÈÀweb-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554331201-4170,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@MamaForChange,_Ù£MamaåÊ_Ù_ & åÊ_Ù¦BellaåÊ_Ù¦For Change åÊ_Ù_•ü‰Û_ÙÎöåÊ_Ù_ÜåÊ_Ù¥_,"Coaches, schools and AD's caught up in  #CollegeCheatingScandal had a choice. Ethics training could have pushed them in the right direction. Instead, they took one sniff at the money and screwed their careers and reputations."" Chuck Gallagher, pres., @SportsEthics (828) 244-1400 pic.twitter.com/EXG06AgxRq",0,0,1,1.55E+12,4/1/2019 18:13,/MamaForChange/status/1106178326899671042
1554331201-4198,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@SavannahOutWest,Savannah,"My piece #PlagiarizedGenius about the recent #CollegeCheatingScandal revealing how the system & schools are ignoring the many for the few... Growing up in Africa, Asia/India makes it difficult to accept; so much potential displaced due to war/poverty & lost to history #equalitypic.twitter.com/1H9eh1wsZD",0,0,1,1.55E+12,3/25/2019 16:07,/SavannahOutWest/status/1106038786415255552
1554331201-4100,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@YOSOYCORDOVA,Natalia Cordova,"When you suck as basketball, but your Mom was on Full House. #NCAATournament #collegescam pic.twitter.com/fatxSOBLaT",0,0,1,1.55E+12,3/26/2019 12:46,/YOSOYCORDOVA/status/1106315342446387201
1554331201-4162,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@afbranco,A.F. Branco Cartoons,former Yale coach Rudy Meredith inside federal court today. He is about to plead guilty to taking bribes. #CollegeAdmissionScandal pic.twitter.com/7H44hWGcEx,0,0,1,1.55E+12,3/28/2019 9:37,/afbranco/status/1106194535590223872
1554331201-3712,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@THR,Hollywood Reporter,"#LoriLoughlin #felicityhuffman  among a dozen parents expected to appear in #Boston #court today #collegeadmissionsscandal 
https://wjla.com/news/nation-world/parents-headed-to-court-in-nationwide-college-admissions-cheating-scamåÊ‰Û_pic.twitter.com/3qgCVgkz8K",1,2,0,1.55E+12,3/29/2019 5:10,/THR/status/1111334924357980161
1554331201-3846,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@riwired,#ExDemocrat,"Higher Education - ""What happens after rich kids bribe their way into #college?"" https://www.theguardian.com/us-news/2019/mar/25/what-happens-after-rich-kids-bribe-their-way-into-college-i-teach-themåÊ‰Û_ #CollegeCheatingScandal pic.twitter.com/QeZHnwwHEG",0,1,0,1.55E+12,3/30/2019 9:45,/riwired/status/1110667589783445505
1554331201-4092,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@2LarryJohnson7,Larry Johnson,"DEFAMATION
DEFA NATION
DEFA UNITED NATINS
PLANNED LAWSUIT THE MOVIE
#HollywoodWeek 
#HEALTHCARE
#GOVERNMENT WHAT?
#CollegeCheatingScandal 
#UnplannedTheMovie 
#AprilFools NO
#SocialMediaConclavepic.twitter.com/yiH3srB9Kx",0,0,0,1.55E+12,4/1/2019 7:55,/2LarryJohnson7/status/1106325113568407554
1554331201-4087,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@THR,Hollywood Reporter,"Do you have debt? Maybe passive income could be the answer.
https://youtu.be/4TywKxkln9cåÊ
#debt #collegescam pic.twitter.com/38WafxnuKJ",0,0,0,1.55E+12,3/24/2019 19:09,/THR/status/1106330523104886784
1554331201-3860,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@samuelmchu,samuel chu,I speak to groups from C-suite professionals to college students about #EthicalLeadership. The #CollegeAdmissionsScandal is just one of many examples of what happens when we stop living our espoused #ethics. https://buff.ly/17nQFpsåÊpic.twitter.com/EyXXXFHfEQ,0,0,0,1.55E+12,4/2/2019 13:37,/samuelmchu/status/1110666176936329216
1554331201-4142,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@VilissaThompson,Vilissa Thompson,"#CollegeCheatingScandal @RonanFarrow @JohnCarreyrou @60Minutes @CBSNews 
 
The longer this massive 2004 cheating scandal goes unreported & unpunished, the worse it will be for journalists! Eventually lawsuits will FORCE its disclosure & focus attention on the MEDIA'S ROLE IN IT!pic.twitter.com/gqDDotWBog",0,0,0,1.55E+12,4/2/2019 11:00,/VilissaThompson/status/1106228337884696582
1554331201-3823,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@BostonJustice,J.M. Lawrence,"What would you spend a bribe to #USC on? 

Follow: @xmememakerx 
‰Û¢
‰Û¢
‰Û¢
#Memes #TheOffice #CollegeAdmissionScandal #RETWEEET #SpongeBob @oliviajadeepic.twitter.com/zT3s6m6FUU",0,0,0,1.55E+12,3/24/2019 23:32,/BostonJustice/status/1111306378885369856
1554331201-3792,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@gare_rc,The Garrett Show,"#CollegeCheatingScandal @CNN ABC News will soon be confronted by the TRUTH & be held accountable for having first ignored then HELPING TO COVERING-UP this fraud for over 14 years! Predates the college cheating scandals NOW facing the Ivy Leagues!

(GONE?) https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1åÊ‰Û_pic.twitter.com/xP4e7evlh7",0,0,0,1.55E+12,4/2/2019 13:58,/gare_rc/status/1110354197814353920
1554331201-3777,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@NASBACPT,NASBA CPT,"#CollegeCheatingScandal 
 
Just like in the #Theranos scandal, the press & #Stanford is also heavily involved in this 2004 FRAUD scandal! Eventually lawsuits will FORCE its disclosure & focus attention on the MEDIA'S ROLE IN IT!
https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1åÊ‰Û_
http://www.nbcnews.com/id/6666008/ns/us_news-environment/t/energy-invention-nets-scholarship-teen/åÊ‰Û_pic.twitter.com/jM5Pd6XD0i",0,0,0,1.55E+12,4/2/2019 11:05,/NASBACPT/status/1112694356304109574
1554331201-4019,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@Randy_Haas,Randy Haas,The biggest impact of the #CollegeAdmissionScandal? More lack of public trust in institutions: https://buff.ly/2OxPoamåÊpic.twitter.com/UlUiBSGMAr,0,0,0,1.55E+12,4/1/2019 5:45,/Randy_Haas/status/1106684557691105282
1554331201-4209,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@THR,Hollywood Reporter,@paramountnet is still airing #AuntBecky #LoriLoughlin #USC #Hallmarkpic.twitter.com/NtaiUYV6LB,0,0,0,1.55E+12,3/27/2019 3:56,/THR/status/1106023658789715968
1554331201-4031,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@RepBarbaraLee,Rep. Barbara Lee,@Wendys taking a jab at the college cheating scandal? #Wendys #CollegeCheatingScandal pic.twitter.com/OUcymQRCRQ,0,0,0,1.55E+12,3/26/2019 17:11,/RepBarbaraLee/status/1106614285738733569
1554331201-3965,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@LionelMedia,LionelåÊ_Ùà¼_Ùàü,"College Admissions Scandal: Actresses, Business Leaders & Other Wealthy Parents Charged https://buff.ly/2VXubJJåÊ

Real crime is cost of #highereducation, & a public high school education isn't enough anymore. But also these parents committed crimes, yes.

#collegeadmissionsscandal pic.twitter.com/wl7Ungl4dD",0,0,0,1.55E+12,3/26/2019 14:15,/LionelMedia/status/1107118357394976769
1554331201-3994,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@helloandreaaaa,ANDREA,College #admissionsscam pic.twitter.com/YjhG2ZJBhI,0,0,0,1.55E+12,3/31/2019 13:25,/helloandreaaaa/status/1106925746830958593
1554331201-3796,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@HollyshookPod,Hollyshook,Found this at the dollar tree #canceled #LoriLoughlin  pic.twitter.com/ezd7NCRi63,0,0,0,1.55E+12,3/29/2019 7:46,/HollyshookPod/status/1112166162496802816
1554331201-3784,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@NYStateBATs,NYStateBATs,"We got to wondering. This kind of stuff doesn't happen in #medschool admissions, does it? http://ow.ly/N5JQ30obPgEåÊ #collegeadmissionscandal #premedpic.twitter.com/lrVRsMMpW4",0,0,0,1.55E+12,3/26/2019 8:00,/NYStateBATs/status/1111432031316131840
1554331201-4061,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@CyrusMMcQueen,Cyrus McQueen,"""These spaces aren't made for us. But that's why we need to be here.""

Low-income students of color speak out on the #CollegeAdmissionsScandal: pic.twitter.com/8CUVSXdUuwpic.twitter.com/b3aTJVnoeV",0,0,0,1.55E+12,3/29/2019 0:02,/CyrusMMcQueen/status/1106403738246397952
1554331201-4143,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@cedricyarbrough,Cedric Yarbrough,"If the #CollegeAdmissionScandal shocked you, you should see the actual legal ways the wealthy & privileged use to gain an #admissions advantage. https://buff.ly/2HQzdnAåÊpic.twitter.com/AR9vaMGj1p",0,0,0,1.55E+12,3/27/2019 12:07,/cedricyarbrough/status/1106225934900686848
1554331201-3937,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@richdemuro,Rich DeMuro,"Do you think you need college ???? #CollegeCheatingScandal #WritingCommunity 

https://bit.ly/2JYfwwvåÊpic.twitter.com/7KRJM3kxqC",0,0,0,1.55E+12,4/1/2019 18:45,/richdemuro/status/1107699510799589376
1554331201-4200,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@rachel_dz,Rachel Dzanashvili,Becky was grooming the twins for 'athletics' very early on in this board game. #collegeadmissionsscandal #CollegeAdmissionspic.twitter.com/90aWv1frIJ,0,0,0,1.55E+12,3/26/2019 19:37,/rachel_dz/status/1106036208831029248
1554331201-3885,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20OR%20%23collegecheatingscandal%20OR%20%23collegecheatingscam%20OR%20%23loriloughlin%20since%3A2019-01-01%20until%3A2019-04-03&src=typd&lang=en,@ColinESeale,Colin Seale,"I was speaking with a friend about #iubb today. They obviously had some talent on the roster this year, but just didn't fit together very well. 

We need help on the recruiting front. Maybe we could get #loriloughlin to buy some new players to help us out.  pic.twitter.com/c0PrOSODSu",0,0,0,1.55E+12,4/1/2019 11:49,/ColinESeale/status/1109214722342043648
